Enrollment Cnt,Course Control Nbr,% Grades Receivedof Enrollment,Course Control Nbr,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
19,11182,,11182,,11182,Sarumathi Jayaraman,,African American Studies,197,001,Credit,Non-Letter Grade,Pass,Field Study
1,11182,,11182,,11182,Sarumathi Jayaraman,,African American Studies,197,001,Credit,Non-Letter Grade,Satisfactory,Field Study
1,11182,,11182,,11182,Sarumathi Jayaraman,,African American Studies,197,001,No Credit,Non-Letter Grade,Not Pass,Field Study
1,11183,,11183,,11183,Sarumathi Jayaraman,,African American Studies,197,002,Credit,Non-Letter Grade,Pass,Field Study
1,11381,,11381,,11381,Michael Cohen,,African American Studies,299,001,Credit,Non-Letter Grade,Satisfactory,Ind Stdy/Res
1,11385,,11385,,11385,Michael Cohen,,African American Studies,299,002,Credit,Non-Letter Grade,Satisfactory,Ind Stdy/Res
1,13508,,13508,,13508,Sofia Villas-Boas,,Ag & Resource Econ & Pol,N299,001,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,13510,,13510,,13510,Aprajit Mahajan,,Ag & Resource Econ & Pol,N299,003,Credit,Non-Letter Grade,Satisfactory,Individual Research
4,11186,,11186,,11186,Kathleen Moran,,American Studies,199,001,Credit,Non-Letter Grade,Pass,Superv Indep Study
25,15106,,15106,,15106,Christopher Lowman,,Anthropology,2AC,001,A,Letter Grade,A+,Intro Archaeology
18,15106,,15106,,15106,Christopher Lowman,,Anthropology,2AC,001,A,Letter Grade,A,Intro Archaeology
4,15106,,15106,,15106,Christopher Lowman,,Anthropology,2AC,001,A,Letter Grade,A-,Intro Archaeology
2,15106,,15106,,15106,Christopher Lowman,,Anthropology,2AC,001,B,Letter Grade,B,Intro Archaeology
2,15106,,15106,,15106,Christopher Lowman,,Anthropology,2AC,001,B,Letter Grade,B-,Intro Archaeology
1,15106,,15106,,15106,Christopher Lowman,,Anthropology,2AC,001,Credit,Non-Letter Grade,Pass,Intro Archaeology
1,15106,,15106,,15106,Christopher Lowman,,Anthropology,2AC,001,No Credit,Non-Letter Grade,Not Pass,Intro Archaeology
1,11928,,11928,,11928,Brian Karl; Rosemary Joyce,,Anthropology,3AC,001,A,Letter Grade,A+,Intro Soc/Cult Ac
75,11928,,11928,,11928,Brian Karl; Rosemary Joyce,,Anthropology,3AC,001,A,Letter Grade,A,Intro Soc/Cult Ac
31,11928,,11928,,11928,Brian Karl; Rosemary Joyce,,Anthropology,3AC,001,A,Letter Grade,A-,Intro Soc/Cult Ac
11,11928,,11928,,11928,Brian Karl; Rosemary Joyce,,Anthropology,3AC,001,B,Letter Grade,B+,Intro Soc/Cult Ac
5,11928,,11928,,11928,Brian Karl; Rosemary Joyce,,Anthropology,3AC,001,B,Letter Grade,B,Intro Soc/Cult Ac
6,11928,,11928,,11928,Brian Karl; Rosemary Joyce,,Anthropology,3AC,001,B,Letter Grade,B-,Intro Soc/Cult Ac
4,11928,,11928,,11928,Brian Karl; Rosemary Joyce,,Anthropology,3AC,001,C,Letter Grade,C+,Intro Soc/Cult Ac
1,11928,,11928,,11928,Brian Karl; Rosemary Joyce,,Anthropology,3AC,001,C,Letter Grade,C-,Intro Soc/Cult Ac
1,11928,,11928,,11928,Brian Karl; Rosemary Joyce,,Anthropology,3AC,001,D,Letter Grade,D+,Intro Soc/Cult Ac
1,11928,,11928,,11928,Brian Karl; Rosemary Joyce,,Anthropology,3AC,001,D,Letter Grade,D-,Intro Soc/Cult Ac
6,11928,,11928,,11928,Brian Karl; Rosemary Joyce,,Anthropology,3AC,001,F,Letter Grade,F,Intro Soc/Cult Ac
3,11928,,11928,,11928,Brian Karl; Rosemary Joyce,,Anthropology,3AC,001,Credit,Non-Letter Grade,Pass,Intro Soc/Cult Ac
2,11928,,11928,,11928,Brian Karl; Rosemary Joyce,,Anthropology,3AC,001,No Credit,Non-Letter Grade,Not Pass,Intro Soc/Cult Ac
5,15101,,15101,,15101,Julia Sizek; Rosemary Joyce,,Anthropology,R5B,001,A,Letter Grade,A,Reading & Comp
7,15101,,15101,,15101,Julia Sizek; Rosemary Joyce,,Anthropology,R5B,001,A,Letter Grade,A-,Reading & Comp
4,15101,,15101,,15101,Julia Sizek; Rosemary Joyce,,Anthropology,R5B,001,B,Letter Grade,B+,Reading & Comp
1,15101,,15101,,15101,Julia Sizek; Rosemary Joyce,,Anthropology,R5B,001,B,Letter Grade,B,Reading & Comp
3,15102,,15102,,15102,Patricia Kubala; Rosemary Joyce,,Anthropology,R5B,002,A,Letter Grade,A+,Reading & Comp
15,15102,,15102,,15102,Patricia Kubala; Rosemary Joyce,,Anthropology,R5B,002,A,Letter Grade,A,Reading & Comp
1,15103,,15103,,15103,Annie Malcolm; Rosemary Joyce,,Anthropology,R5B,003,A,Letter Grade,A+,Reading & Comp
12,15103,,15103,,15103,Annie Malcolm; Rosemary Joyce,,Anthropology,R5B,003,A,Letter Grade,A,Reading & Comp
2,15103,,15103,,15103,Annie Malcolm; Rosemary Joyce,,Anthropology,R5B,003,A,Letter Grade,A-,Reading & Comp
13,15104,,15104,,15104,Rosemary Joyce; William Stafford,,Anthropology,R5B,004,A,Letter Grade,A,Reading & Comp
4,15104,,15104,,15104,Rosemary Joyce; William Stafford,,Anthropology,R5B,004,A,Letter Grade,A-,Reading & Comp
14,15105,,15105,,15105,Charles Hirschkind; Gabriel Coren; Rosemary Joyce,,Anthropology,R5B,005,A,Letter Grade,A,Reading & Comp
4,15777,,15777,,15777,Ann Danis; Rosemary Joyce,,Anthropology,R5B,006,A,Letter Grade,A+,Reading & Comp
9,15777,,15777,,15777,Ann Danis; Rosemary Joyce,,Anthropology,R5B,006,A,Letter Grade,A,Reading & Comp
1,15777,,15777,,15777,Ann Danis; Rosemary Joyce,,Anthropology,R5B,006,B,Letter Grade,B,Reading & Comp
2,15777,,15777,,15777,Ann Danis; Rosemary Joyce,,Anthropology,R5B,006,F,Letter Grade,F,Reading & Comp
31,15099,,15099,,15099,Christopher Lowman,,Anthropology,112,001,A,Letter Grade,A+,Sp Topics: Bio Anth
12,15099,,15099,,15099,Christopher Lowman,,Anthropology,112,001,A,Letter Grade,A,Sp Topics: Bio Anth
1,15099,,15099,,15099,Christopher Lowman,,Anthropology,112,001,A,Letter Grade,A-,Sp Topics: Bio Anth
1,15099,,15099,,15099,Christopher Lowman,,Anthropology,112,001,B,Letter Grade,B,Sp Topics: Bio Anth
1,15099,,15099,,15099,Christopher Lowman,,Anthropology,112,001,No Credit,Non-Letter Grade,Not Pass,Sp Topics: Bio Anth
12,15120,,15120,,15120,Ozge Serin,,Anthropology,119,001,A,Letter Grade,A+,Med Anthro Topics
3,15120,,15120,,15120,Ozge Serin,,Anthropology,119,001,A,Letter Grade,A,Med Anthro Topics
3,15120,,15120,,15120,Ozge Serin,,Anthropology,119,001,A,Letter Grade,A-,Med Anthro Topics
1,15120,,15120,,15120,Ozge Serin,,Anthropology,119,001,D,Letter Grade,D,Med Anthro Topics
2,15120,,15120,,15120,Ozge Serin,,Anthropology,119,001,F,Letter Grade,F,Med Anthro Topics
1,15120,,15120,,15120,Ozge Serin,,Anthropology,119,001,Credit,Non-Letter Grade,Pass,Med Anthro Topics
24,15705,,15705,,15705,Flavio Silva,,Anthropology,122D,001,A,Letter Grade,A+,Ancient Maya
1,15705,,15705,,15705,Flavio Silva,,Anthropology,122D,001,A,Letter Grade,A-,Ancient Maya
2,15705,,15705,,15705,Flavio Silva,,Anthropology,122D,001,B,Letter Grade,B-,Ancient Maya
1,15705,,15705,,15705,Flavio Silva,,Anthropology,122D,001,Credit,Non-Letter Grade,Pass,Ancient Maya
1,15705,,15705,,15705,Flavio Silva,,Anthropology,122D,001,No Credit,Non-Letter Grade,Not Pass,Ancient Maya
2,13105,,13105,,13105,Daniel Fisher,,Anthropology,138A,001,A,Letter Grade,A+,Ethnog Film History
5,13105,,13105,,13105,Daniel Fisher,,Anthropology,138A,001,A,Letter Grade,A,Ethnog Film History
2,13105,,13105,,13105,Daniel Fisher,,Anthropology,138A,001,A,Letter Grade,A-,Ethnog Film History
5,13105,,13105,,13105,Daniel Fisher,,Anthropology,138A,001,B,Letter Grade,B+,Ethnog Film History
3,13105,,13105,,13105,Daniel Fisher,,Anthropology,138A,001,B,Letter Grade,B,Ethnog Film History
2,13105,,13105,,13105,Daniel Fisher,,Anthropology,138A,001,C,Letter Grade,C+,Ethnog Film History
1,13105,,13105,,13105,Daniel Fisher,,Anthropology,138A,001,Credit,Non-Letter Grade,Pass,Ethnog Film History
10,11934,,11934,,11934,Brian Karl; Rosemary Joyce,,Anthropology,166,001,A,Letter Grade,A,"Lang,Culture,Socity"
4,11934,,11934,,11934,Brian Karl; Rosemary Joyce,,Anthropology,166,001,A,Letter Grade,A-,"Lang,Culture,Socity"
1,11934,,11934,,11934,Brian Karl; Rosemary Joyce,,Anthropology,166,001,B,Letter Grade,B+,"Lang,Culture,Socity"
4,11934,,11934,,11934,Brian Karl; Rosemary Joyce,,Anthropology,166,001,B,Letter Grade,B-,"Lang,Culture,Socity"
1,11934,,11934,,11934,Brian Karl; Rosemary Joyce,,Anthropology,166,001,F,Letter Grade,F,"Lang,Culture,Socity"
1,11934,,11934,,11934,Brian Karl; Rosemary Joyce,,Anthropology,166,001,No Credit,Non-Letter Grade,Not Pass,"Lang,Culture,Socity"
7,15118,,15118,,15118,Ozge Serin,,Anthropology,189,001,A,Letter Grade,A+,Spec Top:Soc/Cult
3,15118,,15118,,15118,Ozge Serin,,Anthropology,189,001,A,Letter Grade,A,Spec Top:Soc/Cult
2,15118,,15118,,15118,Ozge Serin,,Anthropology,189,001,B,Letter Grade,B+,Spec Top:Soc/Cult
1,15118,,15118,,15118,Ozge Serin,,Anthropology,189,001,B,Letter Grade,B,Spec Top:Soc/Cult
1,15118,,15118,,15118,Ozge Serin,,Anthropology,189,001,C,Letter Grade,C-,Spec Top:Soc/Cult
1,15118,,15118,,15118,Ozge Serin,,Anthropology,189,001,Credit,Non-Letter Grade,Pass,Spec Top:Soc/Cult
12,15119,,15119,,15119,Clara Mantini Briggs,,Anthropology,189,002,A,Letter Grade,A+,Spec Top:Soc/Cult
1,15119,,15119,,15119,Clara Mantini Briggs,,Anthropology,189,002,A,Letter Grade,A,Spec Top:Soc/Cult
1,15119,,15119,,15119,Clara Mantini Briggs,,Anthropology,189,002,F,Letter Grade,F,Spec Top:Soc/Cult
4,15119,,15119,,15119,Clara Mantini Briggs,,Anthropology,189,002,Credit,Non-Letter Grade,Pass,Spec Top:Soc/Cult
8,15698,,15698,,15698,Rosemary Joyce; William White,,Anthropology,196,001,A,Letter Grade,A,Undergrad Sem
2,15698,,15698,,15698,Rosemary Joyce; William White,,Anthropology,196,001,Credit,Non-Letter Grade,Pass,Undergrad Sem
1,11144,,11144,,11144,Jun Sunseri; -,,Anthropology,199,001,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,13979,,13979,,13979,Feng Wang,,Applied Science & Tech,299,003,Credit,Non-Letter Grade,Satisfactory,Individual Research
2,11951,,11951,,11951,Amel Belguith,,Arabic,10,001,A,Letter Grade,A+,Intens Elem Arabic
4,11951,,11951,,11951,Amel Belguith,,Arabic,10,001,A,Letter Grade,A,Intens Elem Arabic
1,11951,,11951,,11951,Amel Belguith,,Arabic,10,001,A,Letter Grade,A-,Intens Elem Arabic
1,11951,,11951,,11951,Amel Belguith,,Arabic,10,001,B,Letter Grade,B+,Intens Elem Arabic
3,11951,,11951,,11951,Amel Belguith,,Arabic,10,001,B,Letter Grade,B,Intens Elem Arabic
1,11951,,11951,,11951,Amel Belguith,,Arabic,10,001,C,Letter Grade,C-,Intens Elem Arabic
1,11951,,11951,,11951,Amel Belguith,,Arabic,10,001,Credit,Non-Letter Grade,Pass,Intens Elem Arabic
1,12826,,12826,,12826,Haitham Mohamed,,Arabic,30,001,A,Letter Grade,A+,Intermed Arabic
7,12826,,12826,,12826,Haitham Mohamed,,Arabic,30,001,A,Letter Grade,A,Intermed Arabic
2,12826,,12826,,12826,Haitham Mohamed,,Arabic,30,001,A,Letter Grade,A-,Intermed Arabic
3,12826,,12826,,12826,Haitham Mohamed,,Arabic,30,001,Credit,Non-Letter Grade,Pass,Intermed Arabic
1,12826,,12826,,12826,Haitham Mohamed,,Arabic,30,001,Credit,Non-Letter Grade,Satisfactory,Intermed Arabic
2,10653,,10653,,10653,Darell Fields,,Architecture,11A,001,A,Letter Grade,A-,Intro Vis Rep Draw
1,10653,,10653,,10653,Darell Fields,,Architecture,11A,001,B,Letter Grade,B,Intro Vis Rep Draw
1,10653,,10653,,10653,Darell Fields,,Architecture,11A,001,F,Letter Grade,F,Intro Vis Rep Draw
1,10653,,10653,,10653,Darell Fields,,Architecture,11A,001,Credit,Non-Letter Grade,Pass,Intro Vis Rep Draw
2,10598,,10598,,10598,Mia Zinni,,Architecture,11B,001,A,Letter Grade,A,Intro To Design
2,10598,,10598,,10598,Mia Zinni,,Architecture,11B,001,A,Letter Grade,A-,Intro To Design
1,10598,,10598,,10598,Mia Zinni,,Architecture,11B,001,B,Letter Grade,B+,Intro To Design
1,10598,,10598,,10598,Mia Zinni,,Architecture,11B,001,B,Letter Grade,B,Intro To Design
1,10598,,10598,,10598,Mia Zinni,,Architecture,11B,001,D,Letter Grade,D,Intro To Design
17,10601,,10601,,10601,Mark Schatz,,Architecture,108,001,A,Letter Grade,A,Arch Internship
1,10601,,10601,,10601,Mark Schatz,,Architecture,108,001,Credit,Non-Letter Grade,Pass,Arch Internship
4,10602,,10602,,10602,William Atwood,,Architecture,109,001,A,Letter Grade,A,Spec Top Arch Des
3,10602,,10602,,10602,William Atwood,,Architecture,109,001,A,Letter Grade,A-,Spec Top Arch Des
4,10602,,10602,,10602,William Atwood,,Architecture,109,001,B,Letter Grade,B+,Spec Top Arch Des
1,10602,,10602,,10602,William Atwood,,Architecture,109,001,B,Letter Grade,B,Spec Top Arch Des
3,15745,,15745,,15745,William Atwood,,Architecture,109,002,A,Letter Grade,A+,Spec Top Arch Des
1,15745,,15745,,15745,William Atwood,,Architecture,109,002,A,Letter Grade,A,Spec Top Arch Des
3,15745,,15745,,15745,William Atwood,,Architecture,109,002,B,Letter Grade,B+,Spec Top Arch Des
1,15745,,15745,,15745,William Atwood,,Architecture,109,002,B,Letter Grade,B,Spec Top Arch Des
1,15745,,15745,,15745,William Atwood,,Architecture,109,002,B,Letter Grade,B-,Spec Top Arch Des
3,15939,,15939,,15939,Gerard Creedon,,Architecture,109,003,A,Letter Grade,A,Spec Top Arch Des
5,15939,,15939,,15939,Gerard Creedon,,Architecture,109,003,A,Letter Grade,A-,Spec Top Arch Des
1,15939,,15939,,15939,Gerard Creedon,,Architecture,109,003,B,Letter Grade,B+,Spec Top Arch Des
3,15939,,15939,,15939,Gerard Creedon,,Architecture,109,003,B,Letter Grade,B,Spec Top Arch Des
3,10603,,10603,,10603,Kyle Steinfeld,,Architecture,124A,001,A,Letter Grade,A+,3-D Computer Tech
2,10603,,10603,,10603,Kyle Steinfeld,,Architecture,124A,001,A,Letter Grade,A-,3-D Computer Tech
3,10603,,10603,,10603,Kyle Steinfeld,,Architecture,124A,001,B,Letter Grade,B+,3-D Computer Tech
2,10603,,10603,,10603,Kyle Steinfeld,,Architecture,124A,001,B,Letter Grade,B,3-D Computer Tech
2,10603,,10603,,10603,Kyle Steinfeld,,Architecture,124A,001,B,Letter Grade,B-,3-D Computer Tech
4,10603,,10603,,10603,Kyle Steinfeld,,Architecture,124A,001,Credit,Non-Letter Grade,Pass,3-D Computer Tech
1,10603,,10603,,10603,Kyle Steinfeld,,Architecture,124A,001,No Credit,Non-Letter Grade,Not Pass,3-D Computer Tech
1,10604,,10604,,10604,Kyle Steinfeld; -,,Architecture,124A,002,A,Letter Grade,A+,3-D Computer Tech
2,10604,,10604,,10604,Kyle Steinfeld; -,,Architecture,124A,002,A,Letter Grade,A,3-D Computer Tech
2,10604,,10604,,10604,Kyle Steinfeld; -,,Architecture,124A,002,A,Letter Grade,A-,3-D Computer Tech
1,10604,,10604,,10604,Kyle Steinfeld; -,,Architecture,124A,002,B,Letter Grade,B,3-D Computer Tech
1,10604,,10604,,10604,Kyle Steinfeld; -,,Architecture,124A,002,B,Letter Grade,B-,3-D Computer Tech
5,10604,,10604,,10604,Kyle Steinfeld; -,,Architecture,124A,002,Credit,Non-Letter Grade,Pass,3-D Computer Tech
5,15406,,15406,,15406,Jonathan Kershner,,Architecture,129,001,A,Letter Grade,A,Spec Top Digit Des
3,15406,,15406,,15406,Jonathan Kershner,,Architecture,129,001,A,Letter Grade,A-,Spec Top Digit Des
1,15406,,15406,,15406,Jonathan Kershner,,Architecture,129,001,B,Letter Grade,B+,Spec Top Digit Des
1,15406,,15406,,15406,Jonathan Kershner,,Architecture,129,001,B,Letter Grade,B,Spec Top Digit Des
5,15406,,15406,,15406,Jonathan Kershner,,Architecture,129,001,Credit,Non-Letter Grade,Pass,Spec Top Digit Des
5,10605,,10605,,10605,Mark Schatz,,Architecture,198,001,Credit,Non-Letter Grade,Pass,Directed Group Stdy
4,10606,,10606,,10606,Gerard Creedon,,Architecture,198,002,Credit,Non-Letter Grade,Pass,Directed Group Stdy
21,10576,,10576,,10576,William Atwood,,Architecture,199,001,Credit,Non-Letter Grade,Pass,Superv Indep Study
11,10578,,10578,,10578,Gerard Creedon,,Architecture,199,004,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,10578,,10578,,10578,Gerard Creedon,,Architecture,199,004,Credit,Non-Letter Grade,Satisfactory,Superv Indep Study
6,10582,,10582,,10582,Ronald Rael,,Architecture,N299,001,A,Letter Grade,A,Individual Study
3,10582,,10582,,10582,Ronald Rael,,Architecture,N299,001,Credit,Non-Letter Grade,Satisfactory,Individual Study
3,10583,,10583,,10583,Christopher Calott,,Architecture,N299,002,Credit,Non-Letter Grade,Satisfactory,Individual Study
1,10584,,10584,,10584,Andrew Shanken,,Architecture,N299,003,Credit,Non-Letter Grade,Satisfactory,Individual Study
4,11952,,11952,,11952,Anne Walsh; Emily Gui,,Art Practice,8,001,A,Letter Grade,A+,Intro Vis Thinking
14,11952,,11952,,11952,Anne Walsh; Emily Gui,,Art Practice,8,001,A,Letter Grade,A,Intro Vis Thinking
8,11953,,11953,,11953,Jessica Robbins,,Art Practice,8,003,A,Letter Grade,A+,Intro Vis Thinking
11,11953,,11953,,11953,Jessica Robbins,,Art Practice,8,003,A,Letter Grade,A,Intro Vis Thinking
18,11954,,11954,,11954,Asma Kazmi; Janeil Champoy Lim,,Art Practice,8,004,A,Letter Grade,A,Intro Vis Thinking
1,11954,,11954,,11954,Asma Kazmi; Janeil Champoy Lim,,Art Practice,8,004,No Credit,Non-Letter Grade,Not Pass,Intro Vis Thinking
5,12833,,12833,,12833,Indira Morre,,Art Practice,12,001,A,Letter Grade,A+,Drawing: Fdns
23,12833,,12833,,12833,Indira Morre,,Art Practice,12,001,A,Letter Grade,A,Drawing: Fdns
1,12833,,12833,,12833,Indira Morre,,Art Practice,12,001,No Credit,Non-Letter Grade,Not Pass,Drawing: Fdns
10,11955,,11955,,11955,Asma Kazmi; Bismillah Iqbal,,Art Practice,12,002,A,Letter Grade,A,Drawing: Fdns
2,11955,,11955,,11955,Asma Kazmi; Bismillah Iqbal,,Art Practice,12,002,A,Letter Grade,A-,Drawing: Fdns
2,11955,,11955,,11955,Asma Kazmi; Bismillah Iqbal,,Art Practice,12,002,B,Letter Grade,B,Drawing: Fdns
1,11955,,11955,,11955,Asma Kazmi; Bismillah Iqbal,,Art Practice,12,002,Credit,Non-Letter Grade,Pass,Drawing: Fdns
3,13021,,13021,,13021,Leila Weefur,,Art Practice,21,001,A,Letter Grade,A+,Digital Photo: Fdns
10,13021,,13021,,13021,Leila Weefur,,Art Practice,21,001,A,Letter Grade,A,Digital Photo: Fdns
4,13021,,13021,,13021,Leila Weefur,,Art Practice,21,001,A,Letter Grade,A-,Digital Photo: Fdns
1,13021,,13021,,13021,Leila Weefur,,Art Practice,21,001,F,Letter Grade,F,Digital Photo: Fdns
5,13021,,13021,,13021,Leila Weefur,,Art Practice,21,001,Credit,Non-Letter Grade,Pass,Digital Photo: Fdns
2,12732,,12732,,12732,Brian Bartz,,Art Practice,21,002,A,Letter Grade,A+,Digital Photo: Fdns
13,12732,,12732,,12732,Brian Bartz,,Art Practice,21,002,A,Letter Grade,A,Digital Photo: Fdns
2,12732,,12732,,12732,Brian Bartz,,Art Practice,21,002,A,Letter Grade,A-,Digital Photo: Fdns
1,12732,,12732,,12732,Brian Bartz,,Art Practice,21,002,F,Letter Grade,F,Digital Photo: Fdns
33,15409,,15409,,15409,Greg Niemeyer,,Art Practice,W23AC,101,A,Letter Grade,A+,Data Arts
7,15409,,15409,,15409,Greg Niemeyer,,Art Practice,W23AC,101,A,Letter Grade,A,Data Arts
